order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
7771,2022-09-25,Same Day,Corporate,United States,Riverside,California,92503,West,Office Supplies,Appliances,OFF-AP-10002892,2,20.0,30.0,10.0
7772,2022-03-01,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,OFF-BI-10000545,2,230.0,230.0,170.0
7773,2022-05-31,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Machines,TEC-MA-10000418,5,900.0,3600.0,180.0
7774,2022-08-09,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10000926,3,30.0,30.0,20.0
7775,2022-07-30,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10001509,3,5.0,5.0,5.0
7776,2022-08-09,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Appliances,OFF-AP-10001366,1,4.0,6.0,4.0
7777,2023-11-11,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Fasteners,OFF-FA-10003485,3,3.0,7.0,3.0
7778,2023-04-09,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Storage,OFF-ST-10004507,3,10.0,40.0,0.0
7779,2023-11-01,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Binders,OFF-BI-10002353,3,12.0,28.0,12.0
7780,2022-01-22,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Appliances,OFF-AP-10001271,4,80.0,120.0,50.0
7781,2023-02-02,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Phones,TEC-PH-10004924,4,12.0,18.0,12.0
7782,2023-11-03,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002706,3,3.0,7.0,3.0
7783,2022-06-29,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10003442,2,10.0,40.0,0.0
7784,2023-12-10,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,FUR-TA-10002533,10,440.0,440.0,300.0
7785,2022-03-03,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Supplies,OFF-SU-10003505,2,95.0,95.0,65.0
7786,2022-07-08,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10002762,2,6.0,24.0,6.0
7787,2023-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000279,1,0.0,0.0,0.0
7788,2023-07-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Fasteners,OFF-FA-10000936,3,3.0,7.0,3.0
7789,2023-10-01,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10004973,3,4.0,16.0,4.0
7790,2022-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10000791,8,9.0,21.0,9.0
7791,2023-11-12,Same Day,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10001132,3,0.0,0.0,0.0
7792,2023-07-18,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002012,5,0.0,0.0,0.0
7793,2023-06-19,First Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10001383,2,8.0,32.0,-2.0
7794,2022-03-04,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002036,5,15.0,15.0,15.0
7795,2022-12-27,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002377,2,50.0,50.0,30.0
7796,2022-06-10,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Phones,TEC-PH-10000526,4,62.0,248.0,32.0
7797,2022-07-19,Standard Class,Corporate,United States,Middletown,Connecticut,6457,East,Office Supplies,Binders,OFF-BI-10001078,5,9.0,21.0,9.0
7798,2022-09-25,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10004483,3,25.0,25.0,25.0
7799,2022-01-26,First Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002624,1,188.0,282.0,108.0
7800,2022-02-02,First Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10003396,3,63.0,147.0,33.0
7801,2022-02-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10002756,3,64.0,256.0,24.0
7802,2022-09-10,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Furnishings,FUR-FU-10002813,2,16.0,24.0,16.0
7803,2023-11-14,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Labels,OFF-LA-10003714,4,3.0,7.0,3.0
7804,2023-02-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10003716,4,288.0,432.0,158.0
7805,2022-01-19,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10002289,1,9.0,21.0,9.0
7806,2022-05-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Art,OFF-AR-10001315,2,0.0,0.0,0.0
7807,2023-02-24,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Binders,OFF-BI-10000042,2,0.0,0.0,0.0
7808,2022-02-09,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,OFF-BI-10004236,7,15.0,15.0,5.0
7809,2023-05-19,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Art,OFF-AR-10001955,3,10.0,40.0,0.0
7810,2022-08-30,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,TEC-PH-10004080,2,55.0,55.0,35.0
7811,2023-12-18,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,OFF-PA-10000791,1,0.0,0.0,0.0
7812,2023-02-14,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Art,OFF-AR-10001770,3,2.0,8.0,2.0
7813,2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Tables,FUR-TA-10002356,3,110.0,440.0,60.0
7814,2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,FUR-FU-10003274,6,3.0,7.0,3.0
7815,2022-12-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10004834,2,300.0,1200.0,20.0
7816,2023-08-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10000307,2,8.0,12.0,8.0
7817,2022-09-21,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Art,OFF-AR-10002240,3,44.0,66.0,24.0
7818,2023-02-22,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,OFF-PA-10001801,6,16.0,24.0,6.0
7819,2023-11-01,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Binders,OFF-BI-10001120,3,908.0,3632.0,138.0
7820,2022-11-30,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Fasteners,OFF-FA-10000611,8,3.0,7.0,3.0
7821,2022-05-29,Second Class,Home Office,United States,Cranston,Rhode Island,2920,East,Office Supplies,Storage,OFF-ST-10000036,6,236.0,354.0,186.0
7822,2023-06-08,Second Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Storage,OFF-ST-10004950,9,22.0,88.0,12.0
7823,2023-07-06,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10003770,3,3.0,7.0,3.0
7824,2022-10-20,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Technology,Accessories,TEC-AC-10002800,3,30.0,120.0,20.0
7825,2023-01-18,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10002439,5,69.0,161.0,29.0
7826,2023-10-28,Standard Class,Corporate,United States,Rome,New York,13440,East,Furniture,Chairs,FUR-CH-10004218,1,45.0,45.0,35.0
7827,2023-10-08,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10004042,4,102.0,408.0,2.0
7828,2023-03-10,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Envelopes,OFF-EN-10001137,3,3.0,7.0,3.0
7829,2023-11-29,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10002017,3,12.0,48.0,2.0
7830,2022-04-24,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Art,OFF-AR-10000588,3,30.0,30.0,20.0
7831,2022-02-17,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10003174,3,155.0,155.0,125.0
7832,2023-05-09,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10001524,3,10.0,40.0,0.0
7833,2023-02-09,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Phones,TEC-PH-10001552,2,4.0,16.0,4.0
7834,2023-01-06,Standard Class,Home Office,United States,West Palm Beach,Florida,33407,South,Office Supplies,Art,OFF-AR-10004757,5,5.0,5.0,5.0
7835,2022-11-17,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10002530,2,72.0,168.0,42.0
7836,2022-05-10,Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001494,2,240.0,240.0,180.0
7837,2023-08-09,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004289,4,62.0,248.0,22.0
7838,2022-09-29,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Labels,OFF-LA-10002945,2,4.0,6.0,4.0
7839,2023-03-14,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10002567,2,48.0,112.0,28.0
7840,2023-02-13,Standard Class,Consumer,United States,Des Moines,Iowa,50315,Central,Office Supplies,Envelopes,OFF-EN-10001509,3,4.0,6.0,4.0
7841,2023-07-04,Standard Class,Consumer,United States,Des Moines,Iowa,50315,Central,Furniture,Tables,FUR-TA-10003954,4,590.0,590.0,460.0
7842,2022-07-08,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10002892,2,15.0,35.0,15.0
7843,2023-02-23,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10003638,3,18.0,42.0,8.0
7844,2022-06-11,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001569,11,35.0,35.0,25.0
7845,2022-03-07,Standard Class,Consumer,United States,Pharr,Texas,78577,Central,Furniture,Tables,FUR-TA-10001676,4,48.0,72.0,38.0
7846,2023-06-01,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001125,5,60.0,90.0,30.0
7847,2023-10-23,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,TEC-PH-10002496,12,935.0,935.0,655.0
7848,2022-01-06,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10004053,2,10.0,10.0,10.0
7849,2022-04-27,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Storage,OFF-ST-10000321,3,8.0,12.0,8.0
7850,2022-02-23,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Storage,OFF-ST-10002957,3,5.0,5.0,5.0
7851,2022-04-04,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Labels,OFF-LA-10000973,2,5.0,5.0,5.0
7852,2023-06-01,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10000143,2,4.0,6.0,4.0
7853,2022-03-27,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10003287,2,8.0,12.0,8.0
7854,2023-10-30,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10001526,2,2.0,8.0,2.0
7855,2022-03-02,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Appliances,OFF-AP-10004540,4,128.0,192.0,78.0
7856,2023-03-12,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Technology,Accessories,TEC-AC-10001266,4,25.0,25.0,15.0
7857,2023-09-25,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10004233,2,15.0,15.0,15.0
7858,2022-04-27,First Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003505,5,92.0,368.0,22.0
7859,2023-06-21,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10001005,3,96.0,144.0,46.0
7860,2023-04-24,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001712,4,16.0,24.0,6.0
7861,2023-08-30,Standard Class,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Binders,OFF-BI-10002353,4,10.0,10.0,10.0
7862,2023-06-25,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10003038,2,4.0,16.0,4.0
7863,2023-12-31,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000934,2,16.0,64.0,6.0
7864,2023-09-27,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10002743,3,135.0,135.0,105.0
7865,2022-11-11,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10001846,4,4.0,16.0,4.0
7866,2022-05-17,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Chairs,FUR-CH-10004287,2,220.0,220.0,150.0
7867,2022-02-02,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Bookcases,FUR-BO-10001608,6,39.0,91.0,19.0
7868,2022-11-21,Second Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10000357,3,85.0,85.0,55.0
7869,2023-01-31,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000575,2,5.0,5.0,5.0
7870,2023-04-05,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10002167,2,6.0,14.0,6.0
7871,2023-07-22,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Office Supplies,Envelopes,OFF-EN-10004459,4,10.0,10.0,10.0
7872,2023-04-10,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Labels,OFF-LA-10002271,2,3.0,7.0,3.0
7873,2023-11-28,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Furniture,Chairs,FUR-CH-10004063,4,184.0,736.0,44.0
7874,2022-08-12,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,OFF-PA-10004610,2,5.0,5.0,5.0
7875,2023-08-02,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,OFF-PA-10001878,2,30.0,70.0,10.0
7876,2022-08-17,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10002036,6,9.0,21.0,9.0
7877,2022-07-09,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Appliances,OFF-AP-10003278,1,3.0,7.0,3.0
7878,2022-05-12,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10001641,2,2.0,8.0,2.0
7879,2022-12-26,Second Class,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,FUR-FU-10003806,4,96.0,144.0,46.0
7880,2022-06-26,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,FUR-TA-10003392,2,136.0,204.0,96.0
7881,2023-01-22,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Art,OFF-AR-10003856,6,5.0,5.0,5.0
7882,2023-10-20,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,TEC-AC-10002006,6,16.0,64.0,6.0
7883,2023-03-22,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,TEC-AC-10002006,8,50.0,50.0,40.0
7884,2022-11-19,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Paper,OFF-PA-10002246,2,2.0,8.0,2.0
7885,2022-04-03,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Supplies,OFF-SU-10004782,7,10.0,40.0,10.0
7886,2023-08-20,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004351,3,6.0,14.0,6.0
7887,2022-04-25,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004270,5,10.0,10.0,10.0
7888,2023-04-14,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004053,1,6.0,14.0,6.0
7889,2022-01-07,Standard Class,Consumer,United States,Davis,California,95616,West,Office Supplies,Paper,OFF-PA-10000019,5,15.0,15.0,15.0
7890,2023-10-29,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Art,OFF-AR-10003811,9,4.0,16.0,4.0
7891,2022-01-23,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,TEC-AC-10001838,2,200.0,200.0,150.0
7892,2022-07-17,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Furniture,Furnishings,FUR-FU-10003553,5,170.0,170.0,130.0
7893,2023-01-12,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,OFF-PA-10003302,3,33.0,77.0,13.0
7894,2022-07-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002412,3,5.0,5.0,5.0
7895,2023-10-14,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10002852,5,32.0,48.0,22.0
7896,2022-08-13,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10000145,2,3.0,7.0,3.0
7897,2022-07-27,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Paper,OFF-PA-10001970,8,225.0,225.0,155.0
7898,2022-05-22,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Appliances,OFF-AP-10001563,7,81.0,189.0,41.0
7899,2023-03-18,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Binders,OFF-BI-10001359,6,805.0,805.0,565.0
7900,2022-10-02,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Fasteners,OFF-FA-10003495,5,4.0,16.0,4.0
7901,2022-09-15,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Technology,Accessories,TEC-AC-10003709,2,0.0,0.0,0.0
7902,2022-12-04,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,FUR-FU-10003268,1,15.0,15.0,15.0
7903,2023-11-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,OFF-EN-10003845,5,3.0,7.0,3.0
7904,2022-12-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,FUR-CH-10002073,2,168.0,252.0,98.0
7905,2023-07-02,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10001357,2,40.0,40.0,30.0
